strategy,feature_index,feature_name,finite_rate,nan_count,inf_count,constant_finite,min,max,mean,std
reset_at_split_boundary,35,HH_5_covariance_0_1,1.0,0,0,False,-659.610595703125,762.1482543945312,-0.7075859904289246,23.071073532104492
reset_at_split_boundary,36,HH_5_pcc_0_1,1.0,0,0,False,-0.8700714707374573,7802.30029296875,23.450868606567383,335.0950927734375
reset_at_split_boundary,37,HH_3_weight_0,1.0,0,0,False,2.0,19.593198776245117,3.308687686920166,2.42681622505188
reset_at_split_boundary,38,HH_3_mean_0,1.0,0,0,False,42.0,1513.9840087890625,157.75003051757812,334.16119384765625
reset_at_split_boundary,39,HH_3_std_0,1.0,0,0,False,0.0,516453.34375,10825.6328125,58307.1875
reset_at_split_boundary,40,HH_3_radius_0_1,1.0,0,0,False,0.0,516453.34375,18827.736328125,71009.1484375
reset_at_split_boundary,41,HH_3_magnitude_0_1,1.0,0,0,False,42.0,1515.5103759765625,222.6829833984375,388.4684753417969
reset_at_split_boundary,42,HH_3_covariance_0_1,1.0,0,0,False,-565.6550903320312,997.963134765625,-0.5377872586250305,27.280563354492188
reset_at_split_boundary,43,HH_3_pcc_0_1,1.0,0,0,False,-0.8238846659660339,146.55027770996094,0.757821798324585,9.619451522827148
reset_at_split_boundary,44,HH_1_weight_0,1.0,0,0,False,2.0,22.193166732788086,3.6616711616516113,2.762115716934204
reset_at_split_boundary,45,HH_1_mean_0,1.0,0,0,False,42.0,1496.7279052734375,149.67990112304688,299.6103515625
reset_at_split_boundary,46,HH_1_std_0,1.0,0,0,False,0.0,521010.46875,21965.25390625,83334.3828125
reset_at_split_boundary,47,HH_1_radius_0_1,1.0,0,0,False,0.0,521010.46875,33762.6640625,98049.7109375
reset_at_split_boundary,48,HH_1_magnitude_0_1,1.0,0,0,False,42.0,1498.271728515625,213.18048095703125,353.4639892578125
reset_at_split_boundary,49,HH_1_covariance_0_1,1.0,0,0,False,-461.3001403808594,1244.0584716796875,-0.5615200996398926,39.158809661865234
reset_at_split_boundary,50,HH_1_pcc_0_1,1.0,0,0,False,-814801.0,7704726.0,1679.294189453125,123460.59375
reset_at_split_boundary,51,HH_0.1_weight_0,1.0,0,0,False,2.0,31.639883041381836,5.777866840362549,4.825709819793701
reset_at_split_boundary,52,HH_0.1_mean_0,1.0,0,0,False,42.0,1156.7735595703125,144.16554260253906,211.21527099609375
reset_at_split_boundary,53,HH_0.1_std_0,1.0,0,0,False,0.0,525900.0,56824.29296875,143782.140625
reset_at_split_boundary,54,HH_0.1_radius_0_1,1.0,0,0,False,0.0,525900.0,91293.859375,170692.28125
reset_at_split_boundary,55,HH_0.1_magnitude_0_1,1.0,0,0,False,42.0,1158.763671875,213.2534942626953,258.1168212890625
reset_at_split_boundary,56,HH_0.1_covariance_0_1,1.0,0,0,False,-2905.0205078125,2717.26318359375,-13.274223327636719,215.72767639160156
reset_at_split_boundary,57,HH_0.1_pcc_0_1,1.0,0,0,False,-1.2654439210891724,0.661893904209137,-0.03827553242444992,0.1619570553302765
reset_at_split_boundary,58,HH_0.01_weight_0,1.0,0,0,False,2.0,90.19175720214844,24.79433822631836,24.626157760620117
reset_at_split_boundary,59,HH_0.01_mean_0,1.0,0,0,False,42.0,725.8264770507812,153.74720764160156,189.57447814941406
reset_at_split_boundary,60,HH_0.01_std_0,1.0,0,0,False,0.0,516746.5,75700.046875,164205.6875
reset_at_split_boundary,61,HH_0.01_radius_0_1,1.0,0,0,False,0.0,516746.5,126813.734375,195631.453125
reset_at_split_boundary,62,HH_0.01_magnitude_0_1,1.0,0,0,False,42.0,728.9383544921875,228.0304718017578,221.5494842529297
reset_at_split_boundary,63,HH_0.01_covariance_0_1,1.0,0,0,False,-1998.063232421875,2476.863037109375,-44.10443115234375,267.0036926269531
reset_at_split_boundary,64,HH_0.01_pcc_0_1,1.0,0,0,False,-0.49459969997406006,0.6498109698295593,-0.03095332719385624,0.10227096825838089
reset_at_split_boundary,65,HH_jit_5_weight,1.0,0,0,False,1.0,7.731692790985107,1.4609209299087524,0.9989129900932312
reset_at_split_boundary,66,HH_jit_5_mean,1.0,0,0,False,0.0,3964.928466796875,167.8760223388672,375.3835144042969
reset_at_split_boundary,67,HH_jit_5_std,1.0,0,0,False,0.0,19603.38671875,218.61793518066406,1170.2958984375
reset_at_split_boundary,68,HH_jit_3_weight,1.0,0,0,False,1.0,7.85384464263916,1.4878753423690796,1.0114870071411133
reset_at_split_boundary,69,HH_jit_3_mean,1.0,0,0,False,0.0,3964.928466796875,168.6623992919922,375.095458984375
reset_at_split_boundary,70,HH_jit_3_std,1.0,0,0,False,0.0,24206.6328125,339.79534912109375,1775.805419921875
reset_at_split_boundary,71,HH_jit_1_weight,1.0,0,0,False,1.0,8.219429016113281,1.5649484395980835,1.067431926727295
reset_at_split_boundary,72,HH_jit_1_mean,1.0,0,0,False,0.0,3964.928466796875,170.56649780273438,374.43304443359375
reset_at_split_boundary,73,HH_jit_1_std,1.0,0,0,False,0.0,28647.361328125,614.8639526367188,2773.1640625
reset_at_split_boundary,74,HH_jit_0.1_weight,1.0,0,0,False,1.0,9.209063529968262,1.921177625656128,1.4096639156341553
reset_at_split_boundary,75,HH_jit_0.1_mean,1.0,0,0,False,0.0,3964.928466796875,173.18699645996094,373.6017150878906
reset_at_split_boundary,76,HH_jit_0.1_std,1.0,0,0,False,0.0,29448.443359375,990.513427734375,3890.03759765625
reset_at_split_boundary,77,HH_jit_0.01_weight,1.0,0,0,False,1.0,29.44664764404297,6.98189115524292,7.174036502838135
reset_at_split_boundary,78,HH_jit_0.01_mean,1.0,0,0,False,0.0,3964.928466796875,167.1055450439453,374.156005859375
reset_at_split_boundary,79,HH_jit_0.01_std,1.0,0,0,False,0.0,55178.48828125,2400.03662109375,5027.29248046875
reset_at_split_boundary,80,HpHp_5_weight_0,1.0,0,0,False,1.0,7.731692790985107,1.4127610921859741,0.9780667424201965
reset_at_split_boundary,81,HpHp_5_mean_0,1.0,0,0,False,42.0,1514.0,164.0897216796875,355.1878662109375
reset_at_split_boundary,82,HpHp_5_std_0,1.0,0,0,False,0.0,427948.28125,3246.751220703125,24855.34765625
reset_at_split_boundary,83,HpHp_5_radius_0_1,1.0,0,0,False,0.0,427948.28125,8481.591796875,36811.55078125
reset_at_split_boundary,84,HpHp_5_magnitude_0_1,1.0,0,0,False,42.0,1515.5263671875,225.41705322265625,408.45416259765625
reset_at_split_boundary,85,HpHp_5_covariance_0_1,1.0,0,0,False,-627.42578125,47.75843048095703,-0.5737308859825134,14.230206489562988
reset_at_split_boundary,86,HpHp_5_pcc_0_1,1.0,0,0,False,-0.2832542657852173,0.21299326419830322,-0.0017164127202704549,0.021625453606247902
reset_at_split_boundary,87,HpHp_3_weight_0,1.0,0,0,False,1.0,7.837518692016602,1.4303189516067505,0.9885642528533936
reset_at_split_boundary,88,HpHp_3_mean_0,1.0,0,0,False,42.0,1514.0,163.6310272216797,353.6980285644531
reset_at_split_boundary,89,HpHp_3_std_0,1.0,0,0,False,0.0,514000.71875,3734.706298828125,28169.56640625
reset_at_split_boundary,90,HpHp_3_radius_0_1,1.0,0,0,False,0.0,514000.71875,9079.3056640625,39572.52734375
reset_at_split_boundary,91,HpHp_3_magnitude_0_1,1.0,0,0,False,42.0,1515.5263671875,224.85926818847656,406.9715270996094
reset_at_split_boundary,92,HpHp_3_covariance_0_1,1.0,0,0,False,-579.3875122070312,70.19866180419922,-0.5277692675590515,13.324000358581543
reset_at_split_boundary,93,HpHp_3_pcc_0_1,1.0,0,0,False,-0.28423812985420227,0.2109474390745163,-0.0016240660334005952,0.021862708032131195
reset_at_split_boundary,94,HpHp_1_weight_0,1.0,0,0,False,1.0,7.945333480834961,1.4760377407073975,1.0269993543624878
reset_at_split_boundary,95,HpHp_1_mean_0,1.0,0,0,False,42.0,1514.0,162.92413330078125,348.6649169921875
reset_at_split_boundary,96,HpHp_1_std_0,1.0,0,0,False,0.0,523120.28125,6344.78125,40007.78515625
reset_at_split_boundary,97,HpHp_1_radius_0_1,1.0,0,0,False,0.0,523120.28125,12679.9775390625,51618.3828125
reset_at_split_boundary,98,HpHp_1_magnitude_0_1,1.0,0,0,False,42.0,1515.5263671875,224.2486114501953,401.86285400390625
reset_at_split_boundary,99,HpHp_1_covariance_0_1,1.0,0,0,False,-557.8434448242188,85.38737487792969,-0.5164327025413513,12.087695121765137
reset_at_split_boundary,100,HpHp_1_pcc_0_1,1.0,0,0,False,-0.9944011569023132,0.20293352007865906,-0.001972146797925234,0.03297608345746994
reset_at_split_boundary,101,HpHp_0.1_weight_0,1.0,0,0,False,1.0,9.209063529968262,1.7423301935195923,1.323796033859253
reset_at_split_boundary,102,HpHp_0.1_mean_0,1.0,0,0,False,42.0,1423.1456298828125,161.5998992919922,293.8146667480469
reset_at_split_boundary,103,HpHp_0.1_std_0,1.0,0,0,False,0.0,521522.34375,38751.46875,114579.6875
reset_at_split_boundary,104,HpHp_0.1_radius_0_1,1.0,0,0,False,0.0,521522.34375,57354.19921875,132798.828125
reset_at_split_boundary,105,HpHp_0.1_magnitude_0_1,1.0,0,0,False,42.0,1424.745361328125,228.3615264892578,349.0528564453125
reset_at_split_boundary,106,HpHp_0.1_covariance_0_1,1.0,0,0,False,-1770.827880859375,161.78155517578125,-5.827073574066162,69.75179290771484
reset_at_split_boundary,107,HpHp_0.1_pcc_0_1,1.0,0,0,False,-0.6064081788063049,0.3353922665119171,-0.00701694842427969,0.0983448252081871
reset_at_split_boundary,108,HpHp_0.01_weight_0,1.0,0,0,False,1.0,28.752342224121094,5.893777370452881,7.246304035186768
reset_at_split_boundary,109,HpHp_0.01_mean_0,1.0,0,0,False,42.0,949.2210693359375,155.350830078125,246.2059326171875
reset_at_split_boundary,110,HpHp_0.01_std_0,1.0,0,0,False,0.0,521229.25,53804.80859375,148765.21875
reset_at_split_boundary,111,HpHp_0.01_radius_0_1,1.0,0,0,False,0.0,521229.25,80881.453125,175128.796875
reset_at_split_boundary,112,HpHp_0.01_magnitude_0_1,1.0,0,0,False,42.0,951.5933837890625,217.72189331054688,290.330322265625
reset_at_split_boundary,113,HpHp_0.01_covariance_0_1,1.0,0,0,False,-284.85809326171875,238.1116485595703,1.128525733947754,28.80132484436035
reset_at_split_boundary,114,HpHp_0.01_pcc_0_1,1.0,0,0,False,-0.28570935130119324,0.3615521788597107,0.0026318132877349854,0.03577745705842972
train_state_then_eval_online,0,MI_dir_5_weight,1.0,0,0,False,1.0,105.0,3.3148534297943115,9.53890609741211
train_state_then_eval_online,1,MI_dir_5_mean,1.0,0,0,False,42.0,1514.0,159.7749786376953,341.6246643066406
train_state_then_eval_online,2,MI_dir_5_std,1.0,0,0,False,0.0,513994.15625,8381.279296875,49486.41796875
train_state_then_eval_online,3,MI_dir_3_weight,1.0,0,0,False,1.0,105.0000228881836,3.3612380027770996,9.535378456115723
train_state_then_eval_online,4,MI_dir_3_mean,1.0,0,0,False,42.0,1513.9840087890625,157.75006103515625,334.16119384765625
train_state_then_eval_online,5,MI_dir_3_std,1.0,0,0,False,0.0,516453.34375,10825.6328125,58307.1875
train_state_then_eval_online,6,MI_dir_1_weight,1.0,0,0,False,1.0,105.02792358398438,3.53926682472229,9.532025337219238
train_state_then_eval_online,7,MI_dir_1_mean,1.0,0,0,False,42.0,1496.7279052734375,149.68211364746094,299.60955810546875
train_state_then_eval_online,8,MI_dir_1_std,1.0,0,0,False,0.0,521010.46875,21965.28515625,83334.375
train_state_then_eval_online,9,MI_dir_0.1_weight,1.0,0,0,False,1.0,105.69918823242188,4.632689476013184,9.670282363891602
train_state_then_eval_online,10,MI_dir_0.1_mean,1.0,0,0,False,42.0,1156.7735595703125,144.175048828125,211.21063232421875
train_state_then_eval_online,11,MI_dir_0.1_std,1.0,0,0,False,0.0,525900.0,56824.39453125,143782.09375
train_state_then_eval_online,12,MI_dir_0.01_weight,1.0,0,0,False,1.0,106.18878936767578,14.048639297485352,14.518257141113281
train_state_then_eval_online,13,MI_dir_0.01_mean,1.0,0,0,False,42.0,725.8264770507812,153.76461791992188,189.56436157226562
train_state_then_eval_online,14,MI_dir_0.01_std,1.0,0,0,False,0.0,516746.5,75703.5,164204.109375
train_state_then_eval_online,15,H_5_weight,1.0,0,0,False,1.0,207.0,5.53176212310791,18.805809020996094
train_state_then_eval_online,16,H_5_mean,1.0,0,0,False,42.0,1514.0,159.29441833496094,342.0318298339844
train_state_then_eval_online,17,H_5_std,1.0,0,0,False,0.0,517199.71875,8263.9736328125,50337.5546875
train_state_then_eval_online,18,H_3_weight,1.0,0,0,False,1.0,207.0,5.624596118927002,18.79914665222168
train_state_then_eval_online,19,H_3_mean,1.0,0,0,False,42.0,1513.9822998046875,156.81011962890625,333.4989013671875
train_state_then_eval_online,20,H_3_std,1.0,0,0,False,0.0,514808.6875,10823.0087890625,59168.23046875
train_state_then_eval_online,21,H_1_weight,1.0,0,0,False,1.0,207.0,5.979304313659668,18.786508560180664
train_state_then_eval_online,22,H_1_mean,1.0,0,0,False,42.0,1494.8341064453125,147.38609313964844,292.9812316894531
train_state_then_eval_online,23,H_1_std,1.0,0,0,False,0.0,521683.625,23395.20703125,87648.7265625
train_state_then_eval_online,24,H_0.1_weight,1.0,0,0,False,1.0,207.03790283203125,8.148208618164062,18.903106689453125
train_state_then_eval_online,25,H_0.1_mean,1.0,0,0,False,42.0,1128.2354736328125,143.66639709472656,208.48243713378906
train_state_then_eval_online,26,H_0.1_std,1.0,0,0,False,0.0,525310.125,57313.9296875,143511.5
train_state_then_eval_online,27,H_0.01_weight,1.0,0,0,False,1.0,209.79238891601562,27.051610946655273,28.92789077758789
train_state_then_eval_online,28,H_0.01_mean,1.0,0,0,False,42.0,714.000732421875,153.68089294433594,189.3872833251953
train_state_then_eval_online,29,H_0.01_std,1.0,0,0,False,0.0,509291.0625,75676.078125,164153.078125
train_state_then_eval_online,30,HH_5_weight_0,1.0,0,0,False,2.0,208.0,6.53176212310791,18.805809020996094
train_state_then_eval_online,31,HH_5_mean_0,1.0,0,0,False,42.0,1514.0,159.7749786376953,341.6246643066406
train_state_then_eval_online,32,HH_5_std_0,1.0,0,0,False,0.0,513994.15625,8381.279296875,49486.41796875
train_state_then_eval_online,33,HH_5_radius_0_1,1.0,0,0,False,0.0,513994.15625,15646.9580078125,61806.19921875
train_state_then_eval_online,34,HH_5_magnitude_0_1,1.0,0,0,False,42.0,1515.5262451171875,225.08889770507812,396.004638671875
train_state_then_eval_online,35,HH_5_covariance_0_1,1.0,0,0,False,-659.610595703125,762.1482543945312,-0.7075859904289246,23.071073532104492
train_state_then_eval_online,36,HH_5_pcc_0_1,1.0,0,0,False,-0.8700714707374573,7802.30029296875,23.450868606567383,335.0950927734375
train_state_then_eval_online,37,HH_3_weight_0,1.0,0,0,False,2.0,208.0,6.624596118927002,18.79914665222168
train_state_then_eval_online,38,HH_3_mean_0,1.0,0,0,False,42.0,1513.9840087890625,157.75003051757812,334.16119384765625
train_state_then_eval_online,39,HH_3_std_0,1.0,0,0,False,0.0,516453.34375,10825.6328125,58307.1875
train_state_then_eval_online,40,HH_3_radius_0_1,1.0,0,0,False,0.0,516453.34375,18827.736328125,71009.1484375
train_state_then_eval_online,41,HH_3_magnitude_0_1,1.0,0,0,False,42.0,1515.5103759765625,222.6829833984375,388.4684753417969
train_state_then_eval_online,42,HH_3_covariance_0_1,1.0,0,0,False,-565.6550903320312,997.963134765625,-0.5377872586250305,27.280563354492188
train_state_then_eval_online,43,HH_3_pcc_0_1,1.0,0,0,False,-0.8238846659660339,146.55027770996094,0.7578227519989014,9.619450569152832
train_state_then_eval_online,44,HH_1_weight_0,1.0,0,0,False,2.0,208.0,6.979304313659668,18.786508560180664
train_state_then_eval_online,45,HH_1_mean_0,1.0,0,0,False,42.0,1496.7279052734375,149.67990112304688,299.6103515625
train_state_then_eval_online,46,HH_1_std_0,1.0,0,0,False,0.0,521010.46875,21965.25390625,83334.3828125
train_state_then_eval_online,47,HH_1_radius_0_1,1.0,0,0,False,0.0,521010.46875,33762.6640625,98049.7109375
train_state_then_eval_online,48,HH_1_magnitude_0_1,1.0,0,0,False,42.0,1498.271728515625,213.18048095703125,353.4639892578125
train_state_then_eval_online,49,HH_1_covariance_0_1,1.0,0,0,False,-461.3001403808594,1244.0584716796875,-0.5615204572677612,39.158809661865234
train_state_then_eval_online,50,HH_1_pcc_0_1,1.0,0,0,False,-814801.0,7704726.0,1679.2939453125,123460.59375
train_state_then_eval_online,51,HH_0.1_weight_0,1.0,0,0,False,2.0,208.03790283203125,9.148208618164062,18.903106689453125
train_state_then_eval_online,52,HH_0.1_mean_0,1.0,0,0,False,42.0,1156.7735595703125,144.1712646484375,211.21237182617188
train_state_then_eval_online,53,HH_0.1_std_0,1.0,0,0,False,0.0,525900.0,56824.37890625,143782.09375
train_state_then_eval_online,54,HH_0.1_radius_0_1,1.0,0,0,False,0.0,525900.0,91293.953125,170692.21875
train_state_then_eval_online,55,HH_0.1_magnitude_0_1,1.0,0,0,False,42.0,1158.763671875,213.25843811035156,258.1138610839844
train_state_then_eval_online,56,HH_0.1_covariance_0_1,1.0,0,0,False,-2905.0205078125,2717.26318359375,-13.276759147644043,215.72755432128906
train_state_then_eval_online,57,HH_0.1_pcc_0_1,1.0,0,0,False,-1.2654439210891724,0.661893904209137,-0.0385783389210701,0.1624687761068344
train_state_then_eval_online,58,HH_0.01_weight_0,1.0,0,0,False,2.0,210.79238891601562,28.051610946655273,28.92789077758789
train_state_then_eval_online,59,HH_0.01_mean_0,1.0,0,0,False,42.0,725.8264770507812,153.76402282714844,189.56466674804688
train_state_then_eval_online,60,HH_0.01_std_0,1.0,0,0,False,0.0,516746.5,75703.4140625,164204.15625
train_state_then_eval_online,61,HH_0.01_radius_0_1,1.0,0,0,False,0.0,516746.5,126817.953125,195628.765625
train_state_then_eval_online,62,HH_0.01_magnitude_0_1,1.0,0,0,False,42.0,728.9383544921875,228.0457000732422,221.5382080078125
train_state_then_eval_online,63,HH_0.01_covariance_0_1,1.0,0,0,False,-1998.063232421875,2476.863037109375,-44.0975227355957,267.0050354003906
train_state_then_eval_online,64,HH_0.01_pcc_0_1,1.0,0,0,False,-0.49459969997406006,0.6498109698295593,-0.030859429389238358,0.1023891344666481
train_state_then_eval_online,65,HH_jit_5_weight,1.0,0,0,False,1.0,9.0,1.792149543762207,1.4706162214279175
train_state_then_eval_online,66,HH_jit_5_mean,1.0,0,0,False,0.0,3964.928466796875,180.64083862304688,390.14642333984375
train_state_then_eval_online,67,HH_jit_5_std,1.0,0,0,False,0.0,3488610.75,70829.734375,338242.4375
train_state_then_eval_online,68,HH_jit_3_weight,1.0,0,0,False,1.0,9.000021934509277,1.8192261457443237,1.4732177257537842
train_state_then_eval_online,69,HH_jit_3_mean,1.0,0,0,False,0.0,3964.928466796875,181.42758178710938,389.84332275390625
train_state_then_eval_online,70,HH_jit_3_std,1.0,0,0,False,0.0,3488610.75,70951.015625,338219.75
train_state_then_eval_online,71,HH_jit_1_weight,1.0,0,0,False,1.0,9.027867317199707,1.896909475326538,1.4959123134613037
train_state_then_eval_online,72,HH_jit_1_mean,1.0,0,0,False,0.0,3964.928466796875,183.34242248535156,389.1386413574219
train_state_then_eval_online,73,HH_jit_1_std,1.0,0,0,False,0.0,3488610.75,71229.3515625,338168.375
train_state_then_eval_online,74,HH_jit_0.1_weight,1.0,0,0,False,1.0,9.699051856994629,2.254964828491211,1.692664384841919
train_state_then_eval_online,75,HH_jit_0.1_mean,1.0,0,0,False,0.0,3964.928466796875,186.06918334960938,388.2098083496094
train_state_then_eval_online,76,HH_jit_0.1_std,1.0,0,0,False,0.0,3488610.75,71628.9921875,338096.34375
train_state_then_eval_online,77,HH_jit_0.01_weight,1.0,0,0,False,1.0,29.44664764404297,7.297604560852051,7.015833854675293
train_state_then_eval_online,78,HH_jit_0.01_mean,1.0,0,0,False,0.0,3964.928466796875,181.1073760986328,389.0413818359375
train_state_then_eval_online,79,HH_jit_0.01_std,1.0,0,0,False,0.0,3488610.75,72844.484375,337863.21875
train_state_then_eval_online,80,HpHp_5_weight_0,1.0,0,0,False,1.0,104.99987030029297,3.0577831268310547,9.518477439880371
train_state_then_eval_online,81,HpHp_5_mean_0,1.0,0,0,False,42.0,1514.0,164.0897216796875,355.1878662109375
train_state_then_eval_online,82,HpHp_5_std_0,1.0,0,0,False,0.0,427948.28125,3246.751220703125,24855.34765625
train_state_then_eval_online,83,HpHp_5_radius_0_1,1.0,0,0,False,0.0,427948.28125,8481.591796875,36811.55078125
train_state_then_eval_online,84,HpHp_5_magnitude_0_1,1.0,0,0,False,42.0,1515.5263671875,225.42745971679688,408.45037841796875
train_state_then_eval_online,85,HpHp_5_covariance_0_1,1.0,0,0,False,-627.42578125,47.75843048095703,-0.5737308859825134,14.230206489562988
train_state_then_eval_online,86,HpHp_5_pcc_0_1,1.0,0,0,False,-0.2832542657852173,0.21299326419830322,-0.0017164127202704549,0.021625453606247902
train_state_then_eval_online,87,HpHp_3_weight_0,1.0,0,0,False,1.0,104.99994659423828,3.074911117553711,9.5166015625
train_state_then_eval_online,88,HpHp_3_mean_0,1.0,0,0,False,42.0,1514.0,163.6310272216797,353.6980285644531
train_state_then_eval_online,89,HpHp_3_std_0,1.0,0,0,False,0.0,514000.71875,3734.706298828125,28169.56640625
train_state_then_eval_online,90,HpHp_3_radius_0_1,1.0,0,0,False,0.0,514000.71875,9079.306640625,39572.52734375
train_state_then_eval_online,91,HpHp_3_magnitude_0_1,1.0,0,0,False,42.0,1515.5263671875,224.8695831298828,406.9677734375
train_state_then_eval_online,92,HpHp_3_covariance_0_1,1.0,0,0,False,-579.3875122070312,70.19866180419922,-0.5277692675590515,13.324000358581543
train_state_then_eval_online,93,HpHp_3_pcc_0_1,1.0,0,0,False,-0.28423812985420227,0.2109474390745163,-0.0016240660334005952,0.021862708032131195
train_state_then_eval_online,94,HpHp_1_weight_0,1.0,0,0,False,1.0,105.02789306640625,3.120807409286499,9.516596794128418
train_state_then_eval_online,95,HpHp_1_mean_0,1.0,0,0,False,42.0,1514.0,162.92413330078125,348.6649169921875
train_state_then_eval_online,96,HpHp_1_std_0,1.0,0,0,False,0.0,523120.28125,6344.78125,40007.78515625
train_state_then_eval_online,97,HpHp_1_radius_0_1,1.0,0,0,False,0.0,523120.28125,12679.978515625,51618.3828125
train_state_then_eval_online,98,HpHp_1_magnitude_0_1,1.0,0,0,False,42.0,1515.5263671875,224.25869750976562,401.85919189453125
train_state_then_eval_online,99,HpHp_1_covariance_0_1,1.0,0,0,False,-557.8434448242188,85.38737487792969,-0.5164327025413513,12.087695121765137
train_state_then_eval_online,100,HpHp_1_pcc_0_1,1.0,0,0,False,-0.9944011569023132,0.20293352007865906,-0.001972146797925234,0.03297608345746994
train_state_then_eval_online,101,HpHp_0.1_weight_0,1.0,0,0,False,1.0,105.69918060302734,3.3997786045074463,9.598087310791016
train_state_then_eval_online,102,HpHp_0.1_mean_0,1.0,0,0,False,42.0,1423.1456298828125,161.5998992919922,293.8146667480469
train_state_then_eval_online,103,HpHp_0.1_std_0,1.0,0,0,False,0.0,521522.34375,38751.46875,114579.6875
train_state_then_eval_online,104,HpHp_0.1_radius_0_1,1.0,0,0,False,0.0,521522.34375,57354.19921875,132798.828125
train_state_then_eval_online,105,HpHp_0.1_magnitude_0_1,1.0,0,0,False,42.0,1424.745361328125,228.3715057373047,349.0485534667969
train_state_then_eval_online,106,HpHp_0.1_covariance_0_1,1.0,0,0,False,-1770.827880859375,161.78155517578125,-5.827073574066162,69.75179290771484
