csv_file_id,csv_archive_path,pcap_counterpart_candidate,pcap_pairing_confidence,pcap_pairing_candidate_count,future_feature_extraction_status,notes
34,processed/iotsim-combined-cycle-7.csv,raw/benign/iotsim-combined-cycle-7_0-0_to_OpenvSwitch-13_7-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
35,processed/iotsim-combined-cycle-5.csv,raw/benign/iotsim-combined-cycle-5_0-0_to_OpenvSwitch-13_5-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
36,processed/iotsim-stream-consumer-2.csv,raw/benign/iotsim-stream-consumer-2_0-0_to_OpenvSwitch-30_2-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
37,processed/iotsim-domotic-monitor-5.csv,raw/benign/iotsim-domotic-monitor-5_0-0_to_OpenvSwitch-23_5-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
38,processed/iotsim-predictive-maintenance-2.csv,raw/benign/iotsim-predictive-maintenance-2_0-0_to_OpenvSwitch-19_2-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
39,processed/iotsim-predictive-maintenance-3.csv,raw/benign/iotsim-predictive-maintenance-3_0-0_to_OpenvSwitch-19_3-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
40,processed/iotsim-domotic-monitor-4.csv,raw/benign/iotsim-domotic-monitor-4_0-0_to_OpenvSwitch-23_4-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
41,processed/iotsim-combined-cycle-4.csv,raw/benign/iotsim-combined-cycle-4_0-0_to_OpenvSwitch-13_4-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
42,processed/iotsim-predictive-maintenance-7.csv,raw/benign/iotsim-predictive-maintenance-7_0-0_to_OpenvSwitch-19_7-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
43,processed/iotsim-domotic-monitor-1.csv,raw/benign/iotsim-domotic-monitor-1_0-0_to_OpenvSwitch-23_1-0.pcap,medium_filename_path_match,5,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
44,processed/iotsim-predictive-maintenance-6.csv,raw/benign/iotsim-predictive-maintenance-6_0-0_to_OpenvSwitch-19_6-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
45,processed/iotsim-combined-cycle-1.csv,raw/benign/iotsim-combined-cycle-10_0-0_to_OpenvSwitch-13_10-0.pcap,medium_filename_path_match,11,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
46,processed/iotsim-combined-cycle-3.csv,raw/benign/iotsim-combined-cycle-3_0-0_to_OpenvSwitch-13_3-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
47,processed/iotsim-air-quality-1.csv,raw/benign/iotsim-air-quality-1_0-0_to_OpenvSwitch-25_1-0.pcap,medium_filename_path_match,4,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
48,processed/iotsim-predictive-maintenance-4.csv,raw/benign/iotsim-predictive-maintenance-4_0-0_to_OpenvSwitch-19_4-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
49,processed/iotsim-domotic-monitor-3.csv,raw/benign/iotsim-domotic-monitor-3_0-0_to_OpenvSwitch-23_3-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
50,processed/iotsim-domotic-monitor-2.csv,raw/benign/iotsim-domotic-monitor-2_0-0_to_OpenvSwitch-23_2-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
51,processed/iotsim-predictive-maintenance-5.csv,raw/benign/iotsim-predictive-maintenance-5_0-0_to_OpenvSwitch-19_5-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
52,processed/iotsim-combined-cycle-2.csv,raw/benign/iotsim-combined-cycle-2_0-0_to_OpenvSwitch-13_2-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
53,processed/iotsim-combined-cycle-tls-2.csv,raw/benign/iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
54,processed/iotsim-predictive-maintenance-10.csv,raw/benign/iotsim-predictive-maintenance-10_0-0_to_OpenvSwitch-19_10-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
55,processed/iotsim-hydraulic-system-4.csv,raw/benign/iotsim-hydraulic-system-4_0-0_to_OpenvSwitch-15_4-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
56,processed/iotsim-cooler-motor-7.csv,raw/benign/iotsim-cooler-motor-7_0-0_to_OpenvSwitch-18_7-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
57,processed/iotsim-cooler-motor-6.csv,raw/benign/iotsim-cooler-motor-6_0-0_to_OpenvSwitch-18_6-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
58,processed/iotsim-hydraulic-system-5.csv,raw/benign/iotsim-hydraulic-system-5_0-0_to_OpenvSwitch-15_5-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
59,processed/iotsim-predictive-maintenance-11.csv,raw/benign/iotsim-predictive-maintenance-11_0-0_to_OpenvSwitch-21_1-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
60,processed/iotsim-combined-cycle-tls-3.csv,raw/benign/iotsim-combined-cycle-tls-3_0-0_to_OpenvSwitch-14_3-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
61,processed/iotsim-combined-cycle-tls-1.csv,raw/benign/iotsim-combined-cycle-tls-1_0-0_to_OpenvSwitch-14_1-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
62,processed/iotsim-predictive-maintenance-13.csv,raw/benign/iotsim-predictive-maintenance-13_0-0_to_OpenvSwitch-21_3-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
63,processed/iotsim-hydraulic-system-7.csv,raw/benign/iotsim-hydraulic-system-7_0-0_to_OpenvSwitch-15_7-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
64,processed/iotsim-cooler-motor-4.csv,raw/benign/iotsim-cooler-motor-4_0-0_to_OpenvSwitch-18_4-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
65,processed/iotsim-cooler-motor-5.csv,raw/benign/iotsim-cooler-motor-5_0-0_to_OpenvSwitch-18_5-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
66,processed/iotsim-hydraulic-system-6.csv,raw/benign/iotsim-hydraulic-system-6_0-0_to_OpenvSwitch-15_6-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
67,processed/iotsim-predictive-maintenance-12.csv,raw/benign/iotsim-predictive-maintenance-12_0-0_to_OpenvSwitch-21_2-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
68,processed/iotsim-combined-cycle-tls-4.csv,raw/benign/iotsim-combined-cycle-tls-4_0-0_to_OpenvSwitch-14_4-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
69,processed/iotsim-hydraulic-system-2.csv,raw/benign/iotsim-hydraulic-system-2_0-0_to_OpenvSwitch-15_2-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
70,processed/iotsim-cooler-motor-1.csv,raw/benign/iotsim-cooler-motor-13_0-0_to_OpenvSwitch-20_3-0.pcap,medium_filename_path_match,7,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
71,processed/iotsim-hydraulic-system-3.csv,raw/benign/iotsim-hydraulic-system-3_0-0_to_OpenvSwitch-15_3-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
72,processed/iotsim-combined-cycle-tls-5.csv,raw/benign/iotsim-combined-cycle-tls-5_0-0_to_OpenvSwitch-14_5-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
73,processed/iotsim-hydraulic-system-1.csv,raw/benign/iotsim-hydraulic-system-15_0-0_to_OpenvSwitch-16_5-0.pcap,medium_filename_path_match,7,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
74,processed/iotsim-predictive-maintenance-15.csv,raw/benign/iotsim-predictive-maintenance-15_0-0_to_OpenvSwitch-21_5-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
75,processed/iotsim-cooler-motor-2.csv,raw/benign/iotsim-cooler-motor-2_0-0_to_OpenvSwitch-18_2-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
76,processed/iotsim-cooler-motor-3.csv,raw/benign/iotsim-cooler-motor-3_0-0_to_OpenvSwitch-18_3-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
77,processed/iotsim-predictive-maintenance-14.csv,raw/benign/iotsim-predictive-maintenance-14_0-0_to_OpenvSwitch-21_4-0.pcap,medium_filename_path_match,1,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
78,processed/iotsim-city-power-1.csv,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,medium_filename_path_match,5,needs_packet_count_or_sampled_pcap_validation,filename/path token pairing only; no PCAP extraction in issue27y
