seed,role,global_or_local_index,score,threshold,file,attack_type,report_only_attribution_not_selection
42,dev_heavy_query_report_only,1049,0.9395191281614712,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,medium_attack_eval_report_only,12050,0.8098075444684776,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12051,0.8019522121247113,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12052,0.8019522121247113,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12054,0.8098075444684776,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12055,0.8019522121247113,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12056,0.6521293663972583,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12057,0.6205042954728579,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12059,0.6521293663972583,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12060,0.6521293663972583,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12061,0.6205042954728579,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12062,0.6794487230937416,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12063,0.6205042954728579,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12064,0.32256798001377424,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12065,0.36973703104595873,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12066,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12067,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12068,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12070,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12071,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12072,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12074,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12075,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12076,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12080,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12081,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12083,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12084,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12085,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12086,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12087,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12088,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12089,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12090,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12091,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12092,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12093,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12094,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12095,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12096,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12097,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12100,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12102,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12103,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12105,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12106,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12107,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12109,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12111,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12114,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,medium_attack_eval_report_only,12115,0.19068600125876944,0.0,processed/iotsim-building-monitor-1.csv,attack,True
43,dev_heavy_query_report_only,1000,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1001,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1002,0.4357143794784813,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1003,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1004,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1005,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1006,0.041798579809158326,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1007,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1008,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1009,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1010,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1011,0.4357143794784813,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1012,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1013,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1014,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1015,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1016,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1017,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1018,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1019,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1020,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1021,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1022,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1023,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1024,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1025,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1026,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1027,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1028,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1029,0.041798579809158326,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1030,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1031,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1032,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1033,0.041798579809158326,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1034,0.4357143794784813,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1035,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1036,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1037,0.041798579809158326,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1038,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1039,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1040,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1041,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1042,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1043,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1044,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1045,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1046,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1047,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1048,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
43,dev_heavy_query_report_only,1049,0.9472107180775263,0.0,processed/iotsim-ip-camera-museum-1.csv,attack,True
44,medium_attack_eval_report_only,12050,0.6879107866802611,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12051,0.6217943662030311,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12052,0.6217943662030311,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12053,0.029614386682120908,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12054,0.6217943662030311,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12055,0.6217943662030311,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12056,0.49203301476584704,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12057,0.5596865836977782,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12058,0.029614386682120908,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12059,0.40902692035968824,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12060,0.40902692035968824,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12061,0.40902692035968824,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12062,0.40902692035968824,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12063,0.40902692035968824,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12064,0.40902692035968824,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12065,0.40902692035968824,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12066,0.4978391675975924,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12067,0.22718741128412734,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12068,0.4978391675975924,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12069,0.1258360594613825,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12070,0.5492864062501718,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12071,0.4978391675975924,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12072,0.5492864062501718,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12073,0.0748358089740026,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12074,0.4978391675975924,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12075,0.5492864062501718,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12076,0.22718741128412734,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12077,0.1258360594613825,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12078,0.1258360594613825,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12079,0.1258360594613825,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12080,0.5492864062501718,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12081,0.4978391675975924,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12082,0.0748358089740026,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12083,0.4978391675975924,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12084,0.4978391675975924,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12085,0.4978391675975924,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12086,0.4978391675975924,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12087,0.22718741128412734,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12088,0.4978391675975924,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12089,0.4978391675975924,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12090,0.4978391675975924,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12091,0.2888460621295312,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12092,0.4978391675975924,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12093,0.4978391675975924,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12094,0.4978391675975924,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12095,0.4978391675975924,0.0,processed/iotsim-building-monitor-1.csv,attack,True
44,medium_attack_eval_report_only,12096,0.4978391675975924,0.0,processed/iotsim-building-monitor-1.csv,attack,True
