source_group,device_key,device_family,role,raw_source_path,raw_zip_size,raw_zip_crc32,stable_split_rank,family_stable_split_rank,family_source_count,split_rule,warmup_packets,model_ready_rows,training_rows,selection_rows,report_rows,source_fresh_reset,current_packet_inclusive,future_events_used,raw_label_column_read,labels_used_to_build_features,source_identity_as_feature,event_schema,feature_schema_sha256,cache_npz,cache_sha256,issue27ab_sha256_lf,afterimage_py_sha256_lf,source_md_sha256_lf
iotsim-predictive-maintenance-8_0-0_to_OpenvSwitch-19_8-0,iotsim-predictive-maintenance-8,iotsim-predictive-maintenance,aux_report,raw/benign/iotsim-predictive-maintenance-8_0-0_to_OpenvSwitch-19_8-0.pcap,1817083,4cd0ef9b,10,5,15,sha256_rank_within_family_frozen_select_counts; predictive_all_report,500,600,0,0,600,True,True,False,False,False,False,Kitsune/AfterImage RestoredNetStat115,d35534302420aef2581e51135a460c6ebffcacc000c7aa3cb7c67eb5f3c4aa0f,cc05dd99ea7f41260665.npz,caecbe3a2262c5820529c944e4b1a4f860e12378b1b9e7e4c441fdcbced4e472,f3c3dc953388e1e7c3769fe15062e113d353675e376057169a0c69374923dbbe,c4a73e4b6bfc8e9f618d439f8fd17369d765a19827c858851c4455da225c87c9,459006c4ced6139a24ab3341e096cbb0a73773ae54ffadf0c287211e636a5d83
iotsim-combined-cycle-6_0-0_to_OpenvSwitch-13_6-0,iotsim-combined-cycle-6,iotsim-combined-cycle,aux_fit,raw/benign/iotsim-combined-cycle-6_0-0_to_OpenvSwitch-13_6-0.pcap,89157,a567ea79,11,6,8,sha256_rank_within_family_frozen_select_counts; predictive_all_report,500,600,600,0,0,True,True,False,False,False,False,Kitsune/AfterImage RestoredNetStat115,d35534302420aef2581e51135a460c6ebffcacc000c7aa3cb7c67eb5f3c4aa0f,48c1da0d4ef7b9d56ab3.npz,d49631b79aad1bc119ba3fb26bb6a6cbdc25b9c154a2cb7ff71271bafcbbb4b5,f3c3dc953388e1e7c3769fe15062e113d353675e376057169a0c69374923dbbe,c4a73e4b6bfc8e9f618d439f8fd17369d765a19827c858851c4455da225c87c9,459006c4ced6139a24ab3341e096cbb0a73773ae54ffadf0c287211e636a5d83
iotsim-predictive-maintenance-2_0-0_to_OpenvSwitch-19_2-0,iotsim-predictive-maintenance-2,iotsim-predictive-maintenance,aux_report,raw/benign/iotsim-predictive-maintenance-2_0-0_to_OpenvSwitch-19_2-0.pcap,1816965,9b4f8199,12,8,15,sha256_rank_within_family_frozen_select_counts; predictive_all_report,500,600,0,0,600,True,True,False,False,False,False,Kitsune/AfterImage RestoredNetStat115,d35534302420aef2581e51135a460c6ebffcacc000c7aa3cb7c67eb5f3c4aa0f,589c80aa7340a0e11517.npz,52fc99995c06f4a04bc79157370d9387778e6ad660343ab28a218d19233441bf,f3c3dc953388e1e7c3769fe15062e113d353675e376057169a0c69374923dbbe,c4a73e4b6bfc8e9f618d439f8fd17369d765a19827c858851c4455da225c87c9,459006c4ced6139a24ab3341e096cbb0a73773ae54ffadf0c287211e636a5d83
iotsim-combined-cycle-9_0-0_to_OpenvSwitch-13_9-0,iotsim-combined-cycle-9,iotsim-combined-cycle,aux_fit,raw/benign/iotsim-combined-cycle-9_0-0_to_OpenvSwitch-13_9-0.pcap,89568,4e76cb87,13,5,8,sha256_rank_within_family_frozen_select_counts; predictive_all_report,500,600,600,0,0,True,True,False,False,False,False,Kitsune/AfterImage RestoredNetStat115,d35534302420aef2581e51135a460c6ebffcacc000c7aa3cb7c67eb5f3c4aa0f,209c4d13878ab1ee6b25.npz,559342be228e4cce7812319058c3db77da9cfa84a4d92373208b0edf869def41,f3c3dc953388e1e7c3769fe15062e113d353675e376057169a0c69374923dbbe,c4a73e4b6bfc8e9f618d439f8fd17369d765a19827c858851c4455da225c87c9,459006c4ced6139a24ab3341e096cbb0a73773ae54ffadf0c287211e636a5d83
iotsim-building-monitor-5_0-0_to_OpenvSwitch-28_5-0,iotsim-building-monitor-5,iotsim-building-monitor,aux_fit,raw/benign/iotsim-building-monitor-5_0-0_to_OpenvSwitch-28_5-0.pcap,242197,0c748e66,14,0,2,sha256_rank_within_family_frozen_select_counts; predictive_all_report,500,600,600,0,0,True,True,False,False,False,False,Kitsune/AfterImage RestoredNetStat115,d35534302420aef2581e51135a460c6ebffcacc000c7aa3cb7c67eb5f3c4aa0f,91f4a5d9223956fe2b6c.npz,0324f749caa609ca4606467ae7da7ab068433d41bc1caf8b943c2a20ec9826f3,f3c3dc953388e1e7c3769fe15062e113d353675e376057169a0c69374923dbbe,c4a73e4b6bfc8e9f618d439f8fd17369d765a19827c858851c4455da225c87c9,459006c4ced6139a24ab3341e096cbb0a73773ae54ffadf0c287211e636a5d83
iotsim-predictive-maintenance-4_0-0_to_OpenvSwitch-19_4-0,iotsim-predictive-maintenance-4,iotsim-predictive-maintenance,aux_report,raw/benign/iotsim-predictive-maintenance-4_0-0_to_OpenvSwitch-19_4-0.pcap,1817493,66ebf06a,15,2,15,sha256_rank_within_family_frozen_select_counts; predictive_all_report,500,600,0,0,600,True,True,False,False,False,False,Kitsune/AfterImage RestoredNetStat115,d35534302420aef2581e51135a460c6ebffcacc000c7aa3cb7c67eb5f3c4aa0f,bfef319bf2bc1ccb46e9.npz,7fb9c6d8463ff1ef208a07744d2cc26483380e3bda0b6cac087f3342a2355fc0,f3c3dc953388e1e7c3769fe15062e113d353675e376057169a0c69374923dbbe,c4a73e4b6bfc8e9f618d439f8fd17369d765a19827c858851c4455da225c87c9,459006c4ced6139a24ab3341e096cbb0a73773ae54ffadf0c287211e636a5d83
iotsim-combined-cycle-7_0-0_to_OpenvSwitch-13_7-0,iotsim-combined-cycle-7,iotsim-combined-cycle,aux_fit,raw/benign/iotsim-combined-cycle-7_0-0_to_OpenvSwitch-13_7-0.pcap,88982,15e976da,16,1,8,sha256_rank_within_family_frozen_select_counts; predictive_all_report,500,600,600,0,0,True,True,False,False,False,False,Kitsune/AfterImage RestoredNetStat115,d35534302420aef2581e51135a460c6ebffcacc000c7aa3cb7c67eb5f3c4aa0f,091ebefd1d679d3a8cd3.npz,9f1f6810f601cbec61d2dc1d4a0b3bfdde27b5ea7febfeec1e182a0965010350,f3c3dc953388e1e7c3769fe15062e113d353675e376057169a0c69374923dbbe,c4a73e4b6bfc8e9f618d439f8fd17369d765a19827c858851c4455da225c87c9,459006c4ced6139a24ab3341e096cbb0a73773ae54ffadf0c287211e636a5d83
iotsim-combined-cycle-5_0-0_to_OpenvSwitch-13_5-0,iotsim-combined-cycle-5,iotsim-combined-cycle,aux_fit,raw/benign/iotsim-combined-cycle-5_0-0_to_OpenvSwitch-13_5-0.pcap,88847,717e1048,17,3,8,sha256_rank_within_family_frozen_select_counts; predictive_all_report,500,600,600,0,0,True,True,False,False,False,False,Kitsune/AfterImage RestoredNetStat115,d35534302420aef2581e51135a460c6ebffcacc000c7aa3cb7c67eb5f3c4aa0f,2979bf90626da0c1523e.npz,e2e9013380d1632880cc9d600ba8ff6b48b2cb033fb86d503d5e361d1e3cb841,f3c3dc953388e1e7c3769fe15062e113d353675e376057169a0c69374923dbbe,c4a73e4b6bfc8e9f618d439f8fd17369d765a19827c858851c4455da225c87c9,459006c4ced6139a24ab3341e096cbb0a73773ae54ffadf0c287211e636a5d83
iotsim-combined-cycle-2_0-0_to_OpenvSwitch-13_2-0,iotsim-combined-cycle-2,iotsim-combined-cycle,aux_select,raw/benign/iotsim-combined-cycle-2_0-0_to_OpenvSwitch-13_2-0.pcap,89153,59fef680,18,4,8,sha256_rank_within_family_frozen_select_counts; predictive_all_report,500,600,0,600,0,True,True,False,False,False,False,Kitsune/AfterImage RestoredNetStat115,d35534302420aef2581e51135a460c6ebffcacc000c7aa3cb7c67eb5f3c4aa0f,61c7f90701a9e3c1cd3f.npz,88fd23bfb0a39bb2d42f0d6e3c6331ff64e9d511c5f05c1475be65a5fed04fb1,f3c3dc953388e1e7c3769fe15062e113d353675e376057169a0c69374923dbbe,c4a73e4b6bfc8e9f618d439f8fd17369d765a19827c858851c4455da225c87c9,459006c4ced6139a24ab3341e096cbb0a73773ae54ffadf0c287211e636a5d83
iotsim-predictive-maintenance-9_0-0_to_OpenvSwitch-19_9-0,iotsim-predictive-maintenance-9,iotsim-predictive-maintenance,aux_report,raw/benign/iotsim-predictive-maintenance-9_0-0_to_OpenvSwitch-19_9-0.pcap,1815189,a1a8fe85,19,3,15,sha256_rank_within_family_frozen_select_counts; predictive_all_report,500,600,0,0,600,True,True,False,False,False,False,Kitsune/AfterImage RestoredNetStat115,d35534302420aef2581e51135a460c6ebffcacc000c7aa3cb7c67eb5f3c4aa0f,eff2391dbbc591e25fce.npz,d63233bc14ca93869b613722d95c568cc012a6e6a425ec8375d8918f9403b285,f3c3dc953388e1e7c3769fe15062e113d353675e376057169a0c69374923dbbe,c4a73e4b6bfc8e9f618d439f8fd17369d765a19827c858851c4455da225c87c9,459006c4ced6139a24ab3341e096cbb0a73773ae54ffadf0c287211e636a5d83
iotsim-predictive-maintenance-5_0-0_to_OpenvSwitch-19_5-0,iotsim-predictive-maintenance-5,iotsim-predictive-maintenance,aux_report,raw/benign/iotsim-predictive-maintenance-5_0-0_to_OpenvSwitch-19_5-0.pcap,1815411,ddda68db,20,14,15,sha256_rank_within_family_frozen_select_counts; predictive_all_report,500,600,0,0,600,True,True,False,False,False,False,Kitsune/AfterImage RestoredNetStat115,d35534302420aef2581e51135a460c6ebffcacc000c7aa3cb7c67eb5f3c4aa0f,cc9d1a71fbdfaae1d74e.npz,7d0eb0c4719625fa37a06fce5378b9ac39279a94f32ee207899bf86e6a8f1679,f3c3dc953388e1e7c3769fe15062e113d353675e376057169a0c69374923dbbe,c4a73e4b6bfc8e9f618d439f8fd17369d765a19827c858851c4455da225c87c9,459006c4ced6139a24ab3341e096cbb0a73773ae54ffadf0c287211e636a5d83
iotsim-predictive-maintenance-13_0-0_to_OpenvSwitch-21_3-0,iotsim-predictive-maintenance-13,iotsim-predictive-maintenance,aux_report,raw/benign/iotsim-predictive-maintenance-13_0-0_to_OpenvSwitch-21_3-0.pcap,5203154,4baa5123,21,11,15,sha256_rank_within_family_frozen_select_counts; predictive_all_report,500,600,0,0,600,True,True,False,False,False,False,Kitsune/AfterImage RestoredNetStat115,d35534302420aef2581e51135a460c6ebffcacc000c7aa3cb7c67eb5f3c4aa0f,9fde500082a88276089e.npz,9b596c74af0e69e0f6989975acaa206cd52047254fbdc76b4418389312279f76,f3c3dc953388e1e7c3769fe15062e113d353675e376057169a0c69374923dbbe,c4a73e4b6bfc8e9f618d439f8fd17369d765a19827c858851c4455da225c87c9,459006c4ced6139a24ab3341e096cbb0a73773ae54ffadf0c287211e636a5d83
iotsim-building-monitor-4_0-0_to_OpenvSwitch-28_4-0,iotsim-building-monitor-4,iotsim-building-monitor,aux_select,raw/benign/iotsim-building-monitor-4_0-0_to_OpenvSwitch-28_4-0.pcap,242777,c15b823c,22,1,2,sha256_rank_within_family_frozen_select_counts; predictive_all_report,500,600,0,600,0,True,True,False,False,False,False,Kitsune/AfterImage RestoredNetStat115,d35534302420aef2581e51135a460c6ebffcacc000c7aa3cb7c67eb5f3c4aa0f,542a807bf8c156bb30af.npz,5363ff01fec03ade87c2da4dadec87ced90e037dd789e34412233f967c3b3d79,f3c3dc953388e1e7c3769fe15062e113d353675e376057169a0c69374923dbbe,c4a73e4b6bfc8e9f618d439f8fd17369d765a19827c858851c4455da225c87c9,459006c4ced6139a24ab3341e096cbb0a73773ae54ffadf0c287211e636a5d83
iotsim-predictive-maintenance-3_0-0_to_OpenvSwitch-19_3-0,iotsim-predictive-maintenance-3,iotsim-predictive-maintenance,aux_report,raw/benign/iotsim-predictive-maintenance-3_0-0_to_OpenvSwitch-19_3-0.pcap,1817205,ff3eeebe,23,9,15,sha256_rank_within_family_frozen_select_counts; predictive_all_report,500,600,0,0,600,True,True,False,False,False,False,Kitsune/AfterImage RestoredNetStat115,d35534302420aef2581e51135a460c6ebffcacc000c7aa3cb7c67eb5f3c4aa0f,784efff15adf8d586bc6.npz,24ada235d2bf1d25cc1d41e716df694173ed7037cc3487d25447e7f15cf8ca5d,f3c3dc953388e1e7c3769fe15062e113d353675e376057169a0c69374923dbbe,c4a73e4b6bfc8e9f618d439f8fd17369d765a19827c858851c4455da225c87c9,459006c4ced6139a24ab3341e096cbb0a73773ae54ffadf0c287211e636a5d83
iotsim-predictive-maintenance-11_0-0_to_OpenvSwitch-21_1-0,iotsim-predictive-maintenance-11,iotsim-predictive-maintenance,aux_report,raw/benign/iotsim-predictive-maintenance-11_0-0_to_OpenvSwitch-21_1-0.pcap,5205993,36697b76,24,13,15,sha256_rank_within_family_frozen_select_counts; predictive_all_report,500,600,0,0,600,True,True,False,False,False,False,Kitsune/AfterImage RestoredNetStat115,d35534302420aef2581e51135a460c6ebffcacc000c7aa3cb7c67eb5f3c4aa0f,ab465e600e5dac056e25.npz,c5e9182622392cc89147b68106e0f77a73bd324065de0cfa59e75b41ef6ed218,f3c3dc953388e1e7c3769fe15062e113d353675e376057169a0c69374923dbbe,c4a73e4b6bfc8e9f618d439f8fd17369d765a19827c858851c4455da225c87c9,459006c4ced6139a24ab3341e096cbb0a73773ae54ffadf0c287211e636a5d83
iotsim-predictive-maintenance-15_0-0_to_OpenvSwitch-21_5-0,iotsim-predictive-maintenance-15,iotsim-predictive-maintenance,aux_report,raw/benign/iotsim-predictive-maintenance-15_0-0_to_OpenvSwitch-21_5-0.pcap,5208509,a94407b6,25,12,15,sha256_rank_within_family_frozen_select_counts; predictive_all_report,500,600,0,0,600,True,True,False,False,False,False,Kitsune/AfterImage RestoredNetStat115,d35534302420aef2581e51135a460c6ebffcacc000c7aa3cb7c67eb5f3c4aa0f,040f54f84477c69ee9a2.npz,a0659bafdf1d3637e79ead1ec1dd6a8ea070ecbd90790413bce9493fc4300580,f3c3dc953388e1e7c3769fe15062e113d353675e376057169a0c69374923dbbe,c4a73e4b6bfc8e9f618d439f8fd17369d765a19827c858851c4455da225c87c9,459006c4ced6139a24ab3341e096cbb0a73773ae54ffadf0c287211e636a5d83
iotsim-predictive-maintenance-1_0-0_to_OpenvSwitch-19_1-0,iotsim-predictive-maintenance-1,iotsim-predictive-maintenance,aux_report,raw/benign/iotsim-predictive-maintenance-1_0-0_to_OpenvSwitch-19_1-0.pcap,1818095,6882e51b,26,4,15,sha256_rank_within_family_frozen_select_counts; predictive_all_report,500,600,0,0,600,True,True,False,False,False,False,Kitsune/AfterImage RestoredNetStat115,d35534302420aef2581e51135a460c6ebffcacc000c7aa3cb7c67eb5f3c4aa0f,14a333c9a4bf7b6f8250.npz,d1b1ec9c0604dff09cbc32939ba3679bd61980be13c82f57f86c66d82993a755,f3c3dc953388e1e7c3769fe15062e113d353675e376057169a0c69374923dbbe,c4a73e4b6bfc8e9f618d439f8fd17369d765a19827c858851c4455da225c87c9,459006c4ced6139a24ab3341e096cbb0a73773ae54ffadf0c287211e636a5d83
iotsim-combined-cycle-4_0-0_to_OpenvSwitch-13_4-0,iotsim-combined-cycle-4,iotsim-combined-cycle,aux_select,raw/benign/iotsim-combined-cycle-4_0-0_to_OpenvSwitch-13_4-0.pcap,89102,257ba48e,27,7,8,sha256_rank_within_family_frozen_select_counts; predictive_all_report,500,600,0,600,0,True,True,False,False,False,False,Kitsune/AfterImage RestoredNetStat115,d35534302420aef2581e51135a460c6ebffcacc000c7aa3cb7c67eb5f3c4aa0f,456ef637ffd833a62dca.npz,b1e59523beeb1b28a67fd7d647086297db395dc7474bab3feda4c3d8246cc003,f3c3dc953388e1e7c3769fe15062e113d353675e376057169a0c69374923dbbe,c4a73e4b6bfc8e9f618d439f8fd17369d765a19827c858851c4455da225c87c9,459006c4ced6139a24ab3341e096cbb0a73773ae54ffadf0c287211e636a5d83
iotsim-predictive-maintenance-10_0-0_to_OpenvSwitch-19_10-0,iotsim-predictive-maintenance-10,iotsim-predictive-maintenance,aux_report,raw/benign/iotsim-predictive-maintenance-10_0-0_to_OpenvSwitch-19_10-0.pcap,1817317,bb6c9688,28,1,15,sha256_rank_within_family_frozen_select_counts; predictive_all_report,500,600,0,0,600,True,True,False,False,False,False,Kitsune/AfterImage RestoredNetStat115,d35534302420aef2581e51135a460c6ebffcacc000c7aa3cb7c67eb5f3c4aa0f,5b9546f1176816fb4889.npz,d472a9dae7efe6dac2718afe156a001439b970dd2ad9ccab09c338b079850603,f3c3dc953388e1e7c3769fe15062e113d353675e376057169a0c69374923dbbe,c4a73e4b6bfc8e9f618d439f8fd17369d765a19827c858851c4455da225c87c9,459006c4ced6139a24ab3341e096cbb0a73773ae54ffadf0c287211e636a5d83
iotsim-predictive-maintenance-12_0-0_to_OpenvSwitch-21_2-0,iotsim-predictive-maintenance-12,iotsim-predictive-maintenance,aux_report,raw/benign/iotsim-predictive-maintenance-12_0-0_to_OpenvSwitch-21_2-0.pcap,5208658,eb29054e,29,10,15,sha256_rank_within_family_frozen_select_counts; predictive_all_report,500,600,0,0,600,True,True,False,False,False,False,Kitsune/AfterImage RestoredNetStat115,d35534302420aef2581e51135a460c6ebffcacc000c7aa3cb7c67eb5f3c4aa0f,ab198e033f31c27a1623.npz,88e99c29988d9327819eb9d6f64f2423ea1373cb851c8bcd9abe367695959ae1,f3c3dc953388e1e7c3769fe15062e113d353675e376057169a0c69374923dbbe,c4a73e4b6bfc8e9f618d439f8fd17369d765a19827c858851c4455da225c87c9,459006c4ced6139a24ab3341e096cbb0a73773ae54ffadf0c287211e636a5d83
iotsim-domotic-monitor-4_0-0_to_OpenvSwitch-23_4-0,iotsim-domotic-monitor-4,iotsim-domotic-monitor,aux_select,raw/benign/iotsim-domotic-monitor-4_0-0_to_OpenvSwitch-23_4-0.pcap,225285,3c69eb3b,30,2,4,sha256_rank_within_family_frozen_select_counts; predictive_all_report,500,600,0,600,0,True,True,False,False,False,False,Kitsune/AfterImage RestoredNetStat115,d35534302420aef2581e51135a460c6ebffcacc000c7aa3cb7c67eb5f3c4aa0f,94b4978d5c556bcc1498.npz,297e64ab50be2554df8a348e935682da5115d68fb98a07596a45b53ba16e7926,f3c3dc953388e1e7c3769fe15062e113d353675e376057169a0c69374923dbbe,c4a73e4b6bfc8e9f618d439f8fd17369d765a19827c858851c4455da225c87c9,459006c4ced6139a24ab3341e096cbb0a73773ae54ffadf0c287211e636a5d83
