strategy,state_id,previous_state_id,role,csv_member,pcap_member,state_action,row_start,row_end,emitted_rows,packets_scanned,pre_record_packets,state_hash_before,state_hash_after
train_state_then_eval_online,train_state_then_eval_online::attack_support_candidate_pool::iotsim-city-power-1,shared_train_state_after_id_train,attack_support_candidate_pool,processed/iotsim-city-power-1.csv,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,clone_train_state_then_discard_after_role,340000,384999,45000,45864,863,ccb32b012da1f1e4979ca324ff54cf49e0c03da885996ea087c31ce5f72ed059,1704e78f304ab22933144182acd7d69d5205d569967b12931a29f43beb817883
train_state_then_eval_online,train_state_then_eval_online::dev_future_attack_query::iotsim-ip-camera-museum-1,shared_train_state_after_id_train,dev_future_attack_query,processed/iotsim-ip-camera-museum-1.csv,raw/malicious/mirai-infection/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,clone_train_state_then_discard_after_role,385000,464999,80000,724554,644553,77932350737521d6e17c49de3c942f313e3126269d1dfb19273d6da00587f0af,6e21e6e7f458aa522918c0a538bc04517777432dee7e3b514b2fad77f022e00a
train_state_then_eval_online,train_state_then_eval_online::sealed_final_attack::iotsim-ip-camera-street-1,shared_train_state_after_id_train,sealed_final_attack,processed/iotsim-ip-camera-street-1.csv,raw/malicious/mirai-infection/iotsim-ip-camera-street-1_0-0_to_OpenvSwitch-24_1-0.pcap,clone_train_state_then_discard_after_role,465000,499999,35000,448114,413113,3a78a088f84c6850d9e5f51393f4305d7c3c2b994a497ca0c150472d822ca647,2d9e67b5a01a72d34f0af488a12255b59b5834550e90905b04ccf4e93a2e86a9
train_state_then_eval_online,train_state_then_eval_online::id_benign_calib::iotsim-cooler-motor-5,shared_train_state_after_id_train,id_benign_calib,processed/iotsim-cooler-motor-5.csv,raw/benign/iotsim-cooler-motor-5_0-0_to_OpenvSwitch-18_5-0.pcap,clone_train_state_then_discard_after_role,500000,522470,22471,22472,0,b154fbdbf5ff5b4a3fb8dd0100448be60710fd5423bdb5c094bb1b30c2d2e6d4,e150e8d10279fe6dce4f579e168176aa0c8908161d27c0c6e0273301843cb53f
train_state_then_eval_online,train_state_then_eval_online::id_benign_calib::iotsim-cooler-motor-6,shared_train_state_after_id_train,id_benign_calib,processed/iotsim-cooler-motor-6.csv,raw/benign/iotsim-cooler-motor-6_0-0_to_OpenvSwitch-18_6-0.pcap,clone_train_state_then_discard_after_role,522471,544938,22468,22469,0,81645a8e2de3c812f956e92e41e9ed78fbadb732f8f9959fba7a7b6abe0f0447,919efddcd33d7f374bd2ad8213fa309951da018ae45a25080d118fef33e1b65f
train_state_then_eval_online,train_state_then_eval_online::id_benign_calib::iotsim-cooler-motor-8,shared_train_state_after_id_train,id_benign_calib,processed/iotsim-cooler-motor-8.csv,raw/benign/iotsim-cooler-motor-8_0-0_to_OpenvSwitch-18_8-0.pcap,clone_train_state_then_discard_after_role,544939,549999,5061,5062,0,ebd262ec893fddcdaab5c094b7c2713e17f39bde063dcc5e6923607d4dd274d1,9d45416d9383e45b9980731b9b850486ffdfd2c5721891fffeb9b5836421aeed
train_state_then_eval_online,train_state_then_eval_online::ood_benign_stress::iotsim-stream-consumer-1,shared_train_state_after_id_train,ood_benign_stress,processed/iotsim-stream-consumer-1.csv,raw/benign/iotsim-stream-consumer-1_0-0_to_OpenvSwitch-30_1-0.pcap,clone_train_state_then_discard_after_role,550000,699999,150000,150001,0,363f5e0f5dd9d75d8b2226a57af37070d75ce33c02ecd558072f469a1440ecb6,abed33fce36b50224b41d40d4927fc4254f97668f55d841ce0a200d7d5a39218
train_state_then_eval_online,train_state_then_eval_online::sealed_final_ood::iotsim-ip-camera-street-2,shared_train_state_after_id_train,sealed_final_ood,processed/iotsim-ip-camera-street-2.csv,raw/benign/iotsim-ip-camera-street-2_0-0_to_OpenvSwitch-24_2-0.pcap,clone_train_state_then_discard_after_role,700000,799999,100000,100001,0,786a447a09103fce0c0fbbf1741b85c1ad8fbd4a142b1712ce3e61e5a2c49dde,4bc65981b3c4ed4c6adeb3b7e29d7168297f3468ba1e713d818c0bb15339d17b
train_state_then_eval_online,train_state_then_eval_online::attack_support_candidate_pool::iotsim-air-quality-1,shared_train_state_after_id_train,attack_support_candidate_pool,processed/iotsim-air-quality-1.csv,raw/malicious/mirai-infection/iotsim-air-quality-1_0-0_to_OpenvSwitch-25_1-0.pcap,clone_train_state_then_discard_after_role,800000,844999,45000,47033,2032,38356febac81f7add286756481719d430d19e017ec6f144f38cbf9c764ddf550,4b298e5f74816d2b2c0ac2290702b4f6c06b071f70847728c2db2a82c96da89c
train_state_then_eval_online,train_state_then_eval_online::dev_future_attack_query::iotsim-building-monitor-1,shared_train_state_after_id_train,dev_future_attack_query,processed/iotsim-building-monitor-1.csv,raw/malicious/mirai-infection/iotsim-building-monitor-1_0-0_to_OpenvSwitch-28_1-0.pcap,clone_train_state_then_discard_after_role,845000,924999,80000,81255,1254,0a0c701c619f2eeacca17344238a48357d5ec8c6e989ca00cab6cadc8e0d1fcf,37a52da6435dd246ae777fc33040a89a53651466b8919ee2a014fb20716917ee
train_state_then_eval_online,train_state_then_eval_online::dev_future_attack_query::iotsim-domotic-monitor-1,shared_train_state_after_id_train,dev_future_attack_query,processed/iotsim-domotic-monitor-1.csv,raw/malicious/mirai-infection/iotsim-domotic-monitor-1_0-0_to_OpenvSwitch-23_1-0.pcap,clone_train_state_then_discard_after_role,925000,999999,75000,77017,2016,0a0c701c619f2eeacca17344238a48357d5ec8c6e989ca00cab6cadc8e0d1fcf,5e3f354b54dd381d242484f762b39f23db69c8f20698a5c1870cd9f15b472a76
