evaluation_role,dataset,holdout,split_protocol,adapter,selected_config_id,model_type,seed,seed_group,representation,support_method,support_size,ood_target,ood_target_label,roc_auc,pr_auc,pauc_fpr_1pct,tpr_at_fpr_1pct,attack_high_detection,final_ood_high_alarm,feasible_final_1pct,threshold,attack_eval_size,final_ood_eval_size,feature_dim,train_time,inference_time,parameter_count,hard_negative_count,provenance_clean,final_eval_used_for_selection
consistency,harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,A1_low_fpr_weighted_lr,lr_tail_q0.95_w4.0_a1.0,lr,48,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9963229228486645,0.9879544108569426,0.9789265317686354,0.978486646884273,0.9755192878338279,0.0045,True,-3.4504345866278157,1348,10000,64,1.1138976000074763,0.020619199989596382,65,100,True,False
consistency,harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,A2_linear_svm_margin,sgd_hinge_alpha1e-05_a1.0,linear_svm,48,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9506416172106825,0.9046307823115999,0.8821555850468963,0.8286350148367952,0.766320474777448,0.0035,True,-973.3421703084248,1348,10000,64,0.07578369998373091,0.015441700001247227,65,0,True,False
consistency,harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,A0_lr_baseline,lr_fixed_guard,lr,49,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9959862759643916,0.9865837153127115,0.9734838882841508,0.9770029673590505,0.9740356083086054,0.0057,True,-3.4616880163438504,1348,10000,64,0.5528934999892954,0.019858799991197884,65,0,True,False
consistency,harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,A1_low_fpr_weighted_lr,lr_tail_q0.975_w4.0_a1.0,lr,49,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9962307121661721,0.9877525250704314,0.9788370636565618,0.978486646884273,0.9755192878338279,0.0045,True,-3.436871842947244,1348,10000,64,1.1224833999876864,0.01697779999813065,65,50,True,False
consistency,harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,A2_linear_svm_margin,sgd_hinge_alpha0.0001_a1.0,linear_svm,49,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9354600890207716,0.8699285645196191,0.826648077181158,0.7366468842729971,0.7040059347181009,0.0045,True,71.21867006412243,1348,10000,64,0.07198239999706857,0.01565600000321865,65,0,True,False
consistency,harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,A0_lr_baseline,lr_fixed_guard,lr,50,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9959862759643916,0.9865837153127115,0.9734838882841508,0.9770029673590505,0.9740356083086054,0.0057,True,-3.4616880163438504,1348,10000,64,0.6161927000212017,0.01844030001666397,65,0,True,False
consistency,harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,A1_low_fpr_weighted_lr,lr_tail_q0.95_w4.0_a1.0,lr,50,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9963229228486645,0.9879544108569426,0.9789265317686354,0.978486646884273,0.9755192878338279,0.0045,True,-3.4504345866278157,1348,10000,64,1.1570746999932453,0.01872579997871071,65,100,True,False
consistency,harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,A2_linear_svm_margin,sgd_hinge_alpha1e-05_a1.0,linear_svm,50,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9321583827893174,0.8673909280470998,0.8504838733727986,0.7485163204747775,0.6194362017804155,0.0008,True,4411.237566040592,1348,10000,64,0.051585900015197694,0.014635900006396696,65,0,True,False
consistency,harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,A0_lr_baseline,lr_fixed_guard,lr,51,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9959862759643916,0.9865837153127115,0.9734838882841508,0.9770029673590505,0.9740356083086054,0.0057,True,-3.4616880163438504,1348,10000,64,0.6072429999767337,0.017670600005658343,65,0,True,False
consistency,harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,A1_low_fpr_weighted_lr,lr_tail_q0.95_w4.0_a1.0,lr,51,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9963229228486645,0.9879544108569426,0.9789265317686354,0.978486646884273,0.9755192878338279,0.0045,True,-3.4504345866278157,1348,10000,64,1.199849999975413,0.01427980000153184,65,100,True,False
consistency,harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,A2_linear_svm_margin,sgd_hinge_alpha1e-05_a1.0,linear_svm,51,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9365770771513353,0.8959480914766247,0.8917883184468336,0.8167655786350149,0.7589020771513353,0.0021,True,-237.56767524513717,1348,10000,64,0.08039669998106547,0.01619250001385808,65,0,True,False
